ID,SwitchName,Port,Status,SystemName_Port,SystemWWN,AirRackName,AirRackPort
943,L1-DCX-126AK-SW13_VS50,B04_30,Online,DQAH118_S2_P1,10:00:00:90:FA:18:0D:A1,146AK_AIR/62 AI_MDA,K_P02
944,L1-DCX-126AK-SW13_VS50,B04_31,Online,DQAH225_S4_P1,10:00:00:00:C9:90:D8:79,146AK_AIR/62 AI_MDA,K_P12
945,L1-DCX-126AK-SW13_VS50,B04_32,Online,DQAF3057_S2_P2,21:00:00:24:FF:3E:93:6F,146AK_AIR/62 AI_MDA,L_P04
946,L1-DCX-126AK-SW13_VS50,B04_33,Online,DQAF3058_S4_P1,10:00:00:00:C9:9F:87:BB,146AK_AIR/62 AI_MDA,L_P08
947,L1-DCX-126AK-SW13_VS50,B04_34,Online,DQAF1213_S4_P1,10:00:00:00:C9:BC:03:89,146AK_AIR/62 AI_MDA,I_P12
948,L1-DCX-126AK-SW13_VS50,B04_35,Online,DQAH224_S3_P1,10:00:00:00:C9:9D:DD:E3,146AK_AIR/62 AI_MDA,K_P06
949,L1-DCX-126AK-SW13_VS50,B04_36,Online,DQAH224_S4_P0,10:00:00:00:C9:9D:E1:3E,146AK_AIR/62 AI_MDA,K_P07
950,L1-DCX-126AK-SW13_VS50,B04_37,Online,DQAH224_S4_P1,10:00:00:00:C9:9D:E1:3F,146AK_AIR/62 AI_MDA,K_P08
951,L1-DCX-126AK-SW13_VS50,B04_38,VMDown,DQAF0013_S2_P1,,146AE_AIR/62AH_MDA,M_P10
952,L1-DCX-126AK-SW13_VS50,B04_39,Open, ,, , 
953,L1-DCX-126AK-SW13_VS50,B04_40,Open, ,, , 
954,L1-DCX-126AK-SW13_VS50,B04_41,Open, ,, , 
955,L1-DCX-126AK-SW13_VS50,B04_42,Open, ,, , 
956,L1-DCX-126AK-SW13_VS50,B04_43,Open, ,, , 
957,L1-DCX-126AK-SW13_VS50,B04_44,Open, ,, , 
958,L1-DCX-126AK-SW13_VS50,B04_45,Open, ,, , 
959,L1-DCX-126AK-SW13_VS50,B04_46,Open, ,, , 
960,L1-DCX-126AK-SW13_VS50,B04_47,Open, ,, , 
961,L1-DCX-126AK-SW13_VS50,B09_00,Reserved, ,, , 
962,L1-DCX-126AK-SW13_VS50,B09_01,Reserved, ,, , 
963,L1-DCX-126AK-SW13_VS50,B09_02,Reserved, ,, , 
964,L1-DCX-126AK-SW13_VS50,B09_03,Reserved, ,, , 
965,L1-DCX-126AK-SW13_VS50,B09_04,Online,DQAI047_SPA_S0_P0,50:06:01:64:47:E0:37:B7,146AM_AIR/62AH_MDA,L_P03
966,L1-DCX-126AK-SW13_VS50,B09_05,Online,DQAI047_SPA_S0_P1,50:06:01:65:47:E0:37:B7,146AM_AIR/62AH_MDA,L_P04
967,L1-DCX-126AK-SW13_VS50,B09_06,Online,DQAI047_SPA_S0_P2,50:06:01:66:47:E0:37:B7,146AM_AIR/62AH_MDA,L_P05
968,L1-DCX-126AK-SW13_VS50,B09_07,Online,DQAI047_SPA_S0_P3,50:06:01:67:47:E0:37:B7,146AM_AIR/62AH_MDA,L_P06
969,L1-DCX-126AK-SW13_VS50,B09_08,Online,DQAI047_SPB_S0_P0,50:06:01:6C:47:E0:37:B7,146AM_AIR/62AH_MDA,L_P07
970,L1-DCX-126AK-SW13_VS50,B09_09,Online,DQAI047_SPB_S0_P1,50:06:01:6D:47:E0:37:B7,146AM_AIR/62AH_MDA,L_P08
971,L1-DCX-126AK-SW13_VS50,B09_10,Online,DQAI047_SPB_S0_P2,50:06:01:6E:47:E0:37:B7,146AM_AIR/62AH_MDA,L_P09
972,L1-DCX-126AK-SW13_VS50,B09_11,Online,DQAI047_SPB_S0_P3,50:06:01:6F:47:E0:37:B7,146AM_AIR/62AH_MDA,L_P10
973,L1-DCX-126AK-SW13_VS50,B09_12,Online,OLDN1_01_04,50:00:09:73:98:02:88:04,126AZ_AIR/62 AJ_MDA,C_P03
974,L1-DCX-126AK-SW13_VS50,B09_13,Online,OLDN1_01_07,50:00:09:73:98:02:88:07,126AZ_AIR/62 AJ_MDA,C_P04
975,L1-DCX-126AK-SW13_VS50,B09_14,Online,OLDN1_01_11,50:00:09:73:98:02:88:0B,126AZ_AIR/62 AJ_MDA,C_P05
976,L1-DCX-126AK-SW13_VS50,B09_15,Online,OLDN1_02_04,50:00:09:73:98:02:88:44,126AZ_AIR/62 AJ_MDA,C_P06
977,L1-DCX-126AK-SW13_VS50,B09_16,Online,OLDN1_02_11,50:00:09:73:98:02:88:4B,126AZ_AIR/62 AJ_MDA,C_P07
978,L1-DCX-126AK-SW13_VS50,B09_17,Online,OLDN1_03_04,50:00:09:73:98:02:88:84,126AZ_AIR/62 AJ_MDA,C_P08
979,L1-DCX-126AK-SW13_VS50,B09_18,Online,OLDN1_04_04,50:00:09:73:98:02:88:C4,126AZ_AIR/62 AJ_MDA,C_P09
980,L1-DCX-126AK-SW13_VS50,B09_19,Online,OLDN1_04_07,50:00:09:73:98:02:88:C7,126AZ_AIR/62 AJ_MDA,C_P10
981,L1-DCX-126AK-SW13_VS50,B09_20,Online,DQAI095_S1_P1,21:00:00:24:FF:3E:93:B8,142AZ_AIR/62 AI_MDA,E_P11
982,L1-DCX-126AK-SW13_VS50,B09_21,Online,DQAI095_S1_P2,21:00:00:24:FF:3E:93:B9,142AZ_AIR/62 AI_MDA,E_P12
983,L1-DCX-126AK-SW13_VS50,B09_22,Online,DQAI095_S2_P1,21:00:00:24:FF:3E:93:C0,142AZ_AIR/62 AI_MDA,F_P01
984,L1-DCX-126AK-SW13_VS50,B09_23,Online,DQAI095_S2_P2,21:00:00:24:FF:3E:93:C1,142AZ_AIR/62 AI_MDA,F_P02
985,L1-DCX-126AK-SW13_VS50,B09_24,Online,DQAI095_S3_P1,21:00:00:24:FF:3F:37:A4,142AZ_AIR/62 AI_MDA,F_P03
986,L1-DCX-126AK-SW13_VS50,B09_25,Online,DQAI095_S3_P2,21:00:00:24:FF:3F:37:A5,142AZ_AIR/62 AI_MDA,F_P04
987,L1-DCX-126AK-SW13_VS50,B09_26,Online,DQAI095_S5_P1,21:00:00:24:FF:3F:37:A0,142AZ_AIR/62 AI_MDA,F_P05
988,L1-DCX-126AK-SW13_VS50,B09_27,Online,DQAI095_S5_P2,21:00:00:24:FF:3F:37:A1,142AZ_AIR/62 AI_MDA,F_P06
989,L1-DCX-126AK-SW13_VS50,B09_28,Online,DQAI096_S1_P0,10:00:00:90:FA:04:F9:DC,142AZ_AIR/62 AI_MDA,F_P07
990,L1-DCX-126AK-SW13_VS50,B09_29,Online,DQAI096_S1_P1,10:00:00:90:FA:04:F9:DD,142AZ_AIR/62 AI_MDA,F_P08
991,L1-DCX-126AK-SW13_VS50,B09_30,Online,DQAI096_S2_P0,10:00:00:00:C9:B1:52:1C,142AZ_AIR/62 AI_MDA,F_P09
992,L1-DCX-126AK-SW13_VS50,B09_31,Online,DQAI096_S2_P1,10:00:00:00:C9:B1:52:1D,142AZ_AIR/62 AI_MDA,F_P10
993,L1-DCX-126AK-SW13_VS50,B09_32,Online,DQAI096_S3_P0,10:00:00:90:FA:05:0A:D4,142AZ_AIR/62 AI_MDA,F_P11
994,L1-DCX-126AK-SW13_VS50,B09_33,Online,DQAI096_S3_P1,10:00:00:90:FA:05:0A:D5,142AZ_AIR/62 AI_MDA,F_P12
995,L1-DCX-126AK-SW13_VS50,B09_34,Online,DQAI096_S5_P0,10:00:00:90:FA:07:0B:1E,142AZ_AIR/62 AI_MDA,G_P01
996,L1-DCX-126AK-SW13_VS50,B09_35,Online,DQAI096_S5_P1,10:00:00:90:FA:07:0B:1F,142AZ_AIR/62 AI_MDA,G_P02
997,L1-DCX-126AK-SW13_VS50,B09_36,Online,DQAI051_C3_P0,10:00:00:00:C9:D8:C9:0C,146AQ_AIR/62 AI_MDA,C_P05
998,L1-DCX-126AK-SW13_VS50,B09_37,Online,DQAI051_C3_P1,10:00:00:00:C9:D8:C9:0D,146AQ_AIR/62 AI_MDA,C_P06
999,L1-DCX-126AK-SW13_VS50,B09_38,Online,DQAI051_C4_P0,10:00:00:00:C9:D6:5D:89,146AQ_AIR/62 AI_MDA,C_P07
1000,L1-DCX-126AK-SW13_VS50,B09_39,Online,DQAI051_C4_P1,10:00:00:00:C9:D6:5D:88,146AQ_AIR/62 AI_MDA,C_P08
1001,L1-DCX-126AK-SW13_VS50,B09_40,Online,DQAI051_C5_P0,10:00:00:00:C9:FD:4A:D2,146AQ_AIR/62 AI_MDA,C_P09
1002,L1-DCX-126AK-SW13_VS50,B09_41,Online,DQAI051_C5_P1,10:00:00:00:C9:FD:4A:D3,146AQ_AIR/62 AI_MDA,C_P10
1003,L1-DCX-126AK-SW13_VS50,B09_42,Online,DQAI051_C6_P0,10:00:00:00:C9:FB:DF:02,146AQ_AIR/62 AI_MDA,C_P11
1004,L1-DCX-126AK-SW13_VS50,B09_43,Online,DQAI051_C6_P1,10:00:00:00:C9:FB:DF:03,146AQ_AIR/62 AI_MDA,C_P12
1005,L1-DCX-126AK-SW13_VS50,B09_44,Online,DQAI052_C3_P0,10:00:00:00:C9:D7:89:3E,146AQ_AIR/62 AI_MDA,D_P01
1006,L1-DCX-126AK-SW13_VS50,B09_45,Online,DQAI052_C3_P1,10:00:00:00:C9:D7:89:3F,146AQ_AIR/62 AI_MDA,D_P02
1007,L1-DCX-126AK-SW13_VS50,B09_46,Online,DQAI052_C4_P0,10:00:00:00:C9:D7:A3:30,146AQ_AIR/62 AI_MDA,D_P03
1008,L1-DCX-126AK-SW13_VS50,B09_47,Online,DQAI052_C4_P1,10:00:00:00:C9:D7:A3:31,146AQ_AIR/62 AI_MDA,D_P04
1009,L1-DCX-126AK-SW13_VS50,B10_00,Reserved, ,, , 
1010,L1-DCX-126AK-SW13_VS50,B10_01,Reserved, ,, , 
1011,L1-DCX-126AK-SW13_VS50,B10_02,Reserved, ,, , 
1012,L1-DCX-126AK-SW13_VS50,B10_03,Reserved, ,, , 
1013,L1-DCX-126AK-SW13_VS50,B10_04,Online,DQAI052_C5_P0,10:00:00:00:C9:FD:3D:BE,146AQ_AIR/62 AI_MDA,D_P05
1014,L1-DCX-126AK-SW13_VS50,B10_05,Online,DQAI052_C5_P1,10:00:00:00:C9:FD:3D:BF,146AQ_AIR/62 AI_MDA,D_P06
1015,L1-DCX-126AK-SW13_VS50,B10_06,Online,DQAI052_C6_P0,10:00:00:00:C9:FB:DF:02,146AQ_AIR/62 AI_MDA,D_P07
1016,L1-DCX-126AK-SW13_VS50,B10_07,Online,DQAI052_C6_P1,10:00:00:00:C9:FB:DF:03,146AQ_AIR/62 AI_MDA,D_P08
1017,L1-DCX-126AK-SW13_VS50,B10_08,Online,DQAI253_S3_P0,10:00:00:00:C9:74:C0:7C,146AQ_AIR/62 AI_MDA,D_P09
1018,L1-DCX-126AK-SW13_VS50,B10_09,Online,DQAI253_S3_P1,10:00:00:00:C9:74:C0:7D,146AQ_AIR/62 AI_MDA,D_P10
1019,L1-DCX-126AK-SW13_VS50,B10_10,Online,DQAI143_S1_P1,50:01:43:80:24:26:E2:A4,146AQ_AIR/62 AI_MDA,D_P11
1020,L1-DCX-126AK-SW13_VS50,B10_11,Online,DQAI143_S1_P2,50:01:43:80:24:26:E2:A6,146AQ_AIR/62 AI_MDA,D_P12
1021,L1-DCX-126AK-SW13_VS50,B10_12,Online,DQAI143_S2_P1,50:01:43:80:24:26:E1:48,146AQ_AIR/62 AI_MDA,E_P01
1022,L1-DCX-126AK-SW13_VS50,B10_13,Online,DQAI143_S2_P2,50:01:43:80:24:26:E1:4A,146AQ_AIR/62 AI_MDA,E_P02
1023,L1-DCX-126AK-SW13_VS50,B10_14,Online,DQAI104_S1_P0,10:00:00:90:FA:02:81:24,146AQ_AIR/62 AI_MDA,E_P03
1024,L1-DCX-126AK-SW13_VS50,B10_15,Online,DQAI104_S1_P1,10:00:00:90:FA:02:81:25,146AQ_AIR/62 AI_MDA,E_P04
1025,L1-DCX-126AK-SW13_VS50,B10_16,Online,DQAI104_S2_P0,10:00:00:90:FA:02:80:E0,146AQ_AIR/62 AI_MDA,E_P05
1026,L1-DCX-126AK-SW13_VS50,B10_17,Online,DQAI104_S2_P1,10:00:00:90:FA:02:80:E1,146AQ_AIR/62 AI_MDA,E_P06
1027,L1-DCX-126AK-SW13_VS50,B10_18,Online,DQAI104_S3_P0,10:00:00:90:FA:02:80:10,146AQ_AIR/62 AI_MDA,E_P07
1028,L1-DCX-126AK-SW13_VS50,B10_19,Online,DQAI104_S3_P1,10:00:00:90:FA:02:80:11,146AQ_AIR/62 AI_MDA,E_P08
1029,L1-DCX-126AK-SW13_VS50,B10_20,Online,DQAI104_S5_P0,10:00:00:90:FA:02:80:64,146AQ_AIR/62 AI_MDA,E_P09
1030,L1-DCX-126AK-SW13_VS50,B10_21,Online,DQAI104_S5_P1,10:00:00:90:FA:02:80:65,146AQ_AIR/62 AI_MDA,E_P10
1031,L1-DCX-126AK-SW13_VS50,B10_22,Online,DQAI101_S1_P1,21:00:00:0E:1E:09:D5:A9,146AQ_AIR/62 AI_MDA,E_P11
1032,L1-DCX-126AK-SW13_VS50,B10_23,Online,DQAI101_S1_P2,21:00:00:0E:1E:09:D5:A8,146AQ_AIR/62 AI_MDA,E_P12
1033,L1-DCX-126AK-SW13_VS50,B10_24,Online,DQAI101_S2_P1,21:00:00:0E:1E:09:D7:C3,146AQ_AIR/62 AI_MDA,F_P01
1034,L1-DCX-126AK-SW13_VS50,B10_25,Online,DQAI101_S2_P2,21:00:00:0E:1E:09:D7:C2,146AQ_AIR/62 AI_MDA,F_P02
1035,L1-DCX-126AK-SW13_VS50,B10_26,Online,OWFN1_01_08,50:00:09:73:B0:0B:60:08,136BI_AIR/62 AI_MDA,A_P01
1036,L1-DCX-126AK-SW13_VS50,B10_27,Online,OWFN1_01_09,50:00:09:73:B0:0B:60:09,136BI_AIR/62 AI_MDA,A_P02
1037,L1-DCX-126AK-SW13_VS50,B10_28,Online,OWFN1_01_10,50:00:09:73:B0:0B:60:0A,136BI_AIR/62 AI_MDA,A_P03
1038,L1-DCX-126AK-SW13_VS50,B10_29,Online,OWFN1_01_11,50:00:09:73:B0:0B:60:0B,136BI_AIR/62 AI_MDA,A_P04
1039,L1-DCX-126AK-SW13_VS50,B10_30,Online,OWFN1_02_08,50:00:09:73:B0:0B:60:48,136BI_AIR/62 AI_MDA,A_P05
1040,L1-DCX-126AK-SW13_VS50,B10_31,Online,OWFN1_02_09,50:00:09:73:B0:0B:60:49,136BI_AIR/62 AI_MDA,A_P06
1041,L1-DCX-126AK-SW13_VS50,B10_32,Online,OWFN1_02_10,50:00:09:73:B0:0B:60:4A,136BI_AIR/62 AI_MDA,A_P07
1042,L1-DCX-126AK-SW13_VS50,B10_33,Online,OWFN1_02_11,50:00:09:73:B0:0B:60:4B,136BI_AIR/62 AI_MDA,A_P08
1043,L1-DCX-126AK-SW13_VS50,B10_34,Online,OWFN1_02_31,50:00:09:73:B0:0B:60:5F,136BI_AIR/62 AI_MDA,A_P09
1044,L1-DCX-126AK-SW13_VS50,B10_35,Online,OWFN1_04_08,50:00:09:73:B0:0B:60:C8,136BI_AIR/62 AI_MDA,A_P10
1045,L1-DCX-126AK-SW13_VS50,B10_36,Online,OWFN1_04_09,50:00:09:73:B0:0B:60:C9,136BI_AIR/62 AI_MDA,A_P11
1046,L1-DCX-126AK-SW13_VS50,B10_37,Online,OWFN1_04_31,50:00:09:73:B0:0B:60:DF,136BI_AIR/62 AI_MDA,A_P12
1047,L1-DCX-126AK-SW13_VS50,B10_38,Online,DQAH187_S3_P0,10:00:00:00:C9:72:EE:A8,146AK_AIR/62 AI_MDA,F_P03
1048,L1-DCX-126AK-SW13_VS50,B10_39,Online,DQAH187_S3_P1,10:00:00:00:C9:72:EE:A7,146AK_AIR/62 AI_MDA,F_P04
1049,L1-DCX-126AK-SW13_VS50,B10_40,Online,DQAH187_S4_P0,10:00:00:00:C9:6F:24:CA,146AK_AIR/62 AI_MDA,F_P05
1050,L1-DCX-126AK-SW13_VS50,B10_41,Online,DQAH187_S4_P1,10:00:00:00:C9:6F:24:CB,146AK_AIR/62 AI_MDA,F_P06
1051,L1-DCX-126AK-SW13_VS50,B10_42,Online,DQAH244_S3_P0,10:00:00:00:C9:6E:DB:AE,146AK_AIR/62 AI_MDA,F_P07
1052,L1-DCX-126AK-SW13_VS50,B10_43,Online,DQAH244_S3_P1,10:00:00:00:C9:6E:DB:AF,146AK_AIR/62 AI_MDA,F_P08
1053,L1-DCX-126AK-SW13_VS50,B10_44,Online,DQAH244_S4_P0,10:00:00:00:C9:6E:DE:1C,146AK_AIR/62 AI_MDA,F_P09
1054,L1-DCX-126AK-SW13_VS50,B10_45,Online,DQAH244_S4_P1,10:00:00:00:C9:6E:DE:1D,146AK_AIR/62 AI_MDA,F_P10
1055,L1-DCX-126AK-SW13_VS50,B10_46,Open, ,, , 
1056,L1-DCX-126AK-SW13_VS50,B10_47,Open, ,, , 
1057,L1-DCX-126AK-SW13_VS50,B11_00,Reserved, ,, , 
1058,L1-DCX-126AK-SW13_VS50,B11_01,Reserved, ,, , 
1059,L1-DCX-126AK-SW13_VS50,B11_02,Reserved, ,, , 
1060,L1-DCX-126AK-SW13_VS50,B11_03,Reserved, ,, , 
1061,L1-DCX-126AK-SW13_VS50,B11_04,Online,DQAH178_S0_P1,21:00:00:1B:32:1C:0C:79,146AK_AIR/62 AI_MDA,F_P11
1062,L1-DCX-126AK-SW13_VS50,B11_05,Online,DQAH178_S0_P2,21:01:00:1B:32:3C:0C:79,146AK_AIR/62 AI_MDA,F_P12
1063,L1-DCX-126AK-SW13_VS50,B11_06,Online,DQAH178_S1_P0,10:00:00:00:C9:74:C2:CA,146AK_AIR/62 AI_MDA,G_P01
1064,L1-DCX-126AK-SW13_VS50,B11_07,Online,DQAH178_S1_P1,10:00:00:00:C9:74:C2:CB,146AK_AIR/62 AI_MDA,G_P02
1065,L1-DCX-126AK-SW13_VS50,B11_08,Online,DQAH178_S2_P0,10:00:00:00:C9:76:6C:2C,146AK_AIR/62 AI_MDA,G_P03
1066,L1-DCX-126AK-SW13_VS50,B11_09,Online,DQAH178_S2_P1,10:00:00:00:C9:76:6C:2D,146AK_AIR/62 AI_MDA,G_P04
1067,L1-DCX-126AK-SW13_VS50,B11_10,Online,DQAH229_S3_P0,10:00:00:00:C9:A6:64:BA,146AK_AIR/62 AI_MDA,L_P09
1068,L1-DCX-126AK-SW13_VS50,B11_11,Online,DQAH229_S3_P1,10:00:00:00:C9:A6:64:BB,146AK_AIR/62 AI_MDA,L_P10
1069,L1-DCX-126AK-SW13_VS50,B11_12,Online,DQAH229_S4_P0,10:00:00:00:C9:66:B3:9C,146AK_AIR/62 AI_MDA,L_P11
1070,L1-DCX-126AK-SW13_VS50,B11_13,Online,DQAH229_S4_P1,10:00:00:00:C9:66:B3:9D,146AK_AIR/62 AI_MDA,L_P12
1071,L1-DCX-126AK-SW13_VS50,B11_14,Online,DQAH229_S5_P0,10:00:00:00:C9:66:B3:A8,146AK_AIR/62 AI_MDA,M_P01
1072,L1-DCX-126AK-SW13_VS50,B11_15,Online,DQAH229_S5_P1,10:00:00:00:C9:66:B3:A9,146AK_AIR/62 AI_MDA,M_P02
1073,L1-DCX-126AK-SW13_VS50,B11_16,Online,DQAI010_S2_P1,21:00:00:24:FF:3E:2B:B0,146AK_AIR/62 AI_MDA,M_P03
1074,L1-DCX-126AK-SW13_VS50,B11_17,Online,DQAI010_S2_P2,21:00:00:24:FF:3E:2B:B1,146AK_AIR/62 AI_MDA,M_P04
1075,L1-DCX-126AK-SW13_VS50,B11_18,Open, ,, , 
1076,L1-DCX-126AK-SW13_VS50,B11_19,Open, ,, , 
1077,L1-DCX-126AK-SW13_VS50,B11_20,Online,DQAI252_S2_P0,,146AQ_AIR/62 AI_MDA,F_P03
1078,L1-DCX-126AK-SW13_VS50,B11_21,Online,DQAI252_S2_P1,,146AQ_AIR/62 AI_MDA,F_P04
1079,L1-DCX-126AK-SW13_VS50,B11_22,Online,DQAI252_S3_P0,10:00:00:00:C9:8D:D1:30,146AQ_AIR/62 AI_MDA,F_P05
1080,L1-DCX-126AK-SW13_VS50,B11_23,Online,DQAI252_S3_P1,10:00:00:00:C9:8D:D1:31,146AQ_AIR/62 AI_MDA,F_P06
1081,L1-DCX-126AK-SW13_VS50,B11_24,RITM0408305,DQAH115_S1_P0,10:00:00:90:FA:51:39:80,146AE_AIR/62AH_MDA,N_P01
1082,L1-DCX-126AK-SW13_VS50,B11_25,RITM0408305,DQAH115_S1_P1,10:00:00:90:FA:51:39:81,146AE_AIR/62AH_MDA,N_P02
1083,L1-DCX-126AK-SW13_VS50,B11_26,Online,DQAH115_S2_P0,10:00:00:90:FA:51:39:C6,146AE_AIR/62AH_MDA,N_P03
1084,L1-DCX-126AK-SW13_VS50,B11_27,Online,DQAH115_S2_P1,10:00:00:90:FA:51:39:C7,146AE_AIR/62AH_MDA,N_P04
1085,L1-DCX-126AK-SW13_VS50,B11_28,RITM0408305,DQAH115_S3_P0,10:00:00:90:FA:51:3F:3C,146AE_AIR/62AH_MDA,N_P05
1086,L1-DCX-126AK-SW13_VS50,B11_29,RITM0408305,DQAH115_S3_P1,10:00:00:90:FA:51:3F:3D,146AE_AIR/62AH_MDA,N_P06
1087,L1-DCX-126AK-SW13_VS50,B11_30,RITM0408305,DQAH115_S5_P0,10:00:00:90:FA:51:39:BA,146AE_AIR/62AH_MDA,N_P07
1088,L1-DCX-126AK-SW13_VS50,B11_31,RITM0408305,DQAH115_S5_P1,10:00:00:90:FA:51:39:BB,146AE_AIR/62AH_MDA,N_P08
1089,L1-DCX-126AK-SW13_VS50,B11_32,Open, ,, , 
1090,L1-DCX-126AK-SW13_VS50,B11_33,Open, ,, , 
1091,L1-DCX-126AK-SW13_VS50,B11_34,Open, ,, , 
1092,L1-DCX-126AK-SW13_VS50,B11_35,Open, ,, , 
1093,L1-DCX-126AK-SW13_VS50,B11_36,Open, ,, , 
1094,L1-DCX-126AK-SW13_VS50,B11_37,Open, ,, , 
1095,L1-DCX-126AK-SW13_VS50,B11_38,Open, ,, , 
1096,L1-DCX-126AK-SW13_VS50,B11_39,Open, ,, , 
1097,L1-DCX-126AK-SW13_VS50,B11_40,Open, ,, , 
1098,L1-DCX-126AK-SW13_VS50,B11_41,Open, ,, , 
1099,L1-DCX-126AK-SW13_VS50,B11_42,Open, ,, , 
1100,L1-DCX-126AK-SW13_VS50,B11_43,Open, ,, , 
1101,L1-DCX-126AK-SW13_VS50,B11_44,Open, ,, , 
1102,L1-DCX-126AK-SW13_VS50,B11_45,Open, ,, , 
1103,L1-DCX-126AK-SW13_VS50,B11_46,Open, ,, , 
1104,L1-DCX-126AK-SW13_VS50,B11_47,Open, ,, , 
1105,L1-DCX-126AK-SW13_VS50,B12_00,Reserved, ,, , 
1106,L1-DCX-126AK-SW13_VS50,B12_01,Reserved, ,, , 
1107,L1-DCX-126AK-SW13_VS50,B12_02,Reserved, ,, , 
1108,L1-DCX-126AK-SW13_VS50,B12_03,Reserved, ,, , 
1109,L1-DCX-126AK-SW13_VS50,B12_04,Online,DQAJ135_S1_P0,10:00:00:00:C9:83:1B:5A,146AE_AIR/62AH_MDA,J_P11
1110,L1-DCX-126AK-SW13_VS50,B12_05,Online,DQAJ135_S1_P1,10:00:00:00:C9:83:1B:5B,146AE_AIR/62AH_MDA,J_P12
1111,L1-DCX-126AK-SW13_VS50,B12_06,Online,DQAJ135_S2_P0,10:00:00:00:C9:53:74:60,146AE_AIR/62AH_MDA,L_P05
1112,L1-DCX-126AK-SW13_VS50,B12_07,Online,DQAJ135_S2_P1,,146AE_AIR/62AH_MDA,L_P06
1113,L1-DCX-126AK-SW13_VS50,B12_08,Online,DQAJ135_S3_P0,10:00:00:00:C9:DB:76:C0,146AE_AIR/62AH_MDA,L_P07
1114,L1-DCX-126AK-SW13_VS50,B12_09,Online,DQAJ135_S3_P1,10:00:00:00:C9:DB:76:C1,146AE_AIR/62AH_MDA,L_P08
1115,L1-DCX-126AK-SW13_VS50,B12_10,Online,DQAH190_S1_P0,10:00:00:00:C9:97:7D:82,146AE_AIR/62AH_MDA,L_P09
1116,L1-DCX-126AK-SW13_VS50,B12_11,Online,DQAH190_S1_P1,10:00:00:00:C9:97:7D:83,146AE_AIR/62AH_MDA,L_P10
1117,L1-DCX-126AK-SW13_VS50,B12_12,Online,DQAH190_S2_P0,10:00:00:00:C9:97:8A:40,146AE_AIR/62AH_MDA,L_P11
1118,L1-DCX-126AK-SW13_VS50,B12_13,Online,DQAH190_S2_P1,10:00:00:00:C9:97:8A:41,146AE_AIR/62AH_MDA,L_P12
1119,L1-DCX-126AK-SW13_VS50,B12_14,Online,DQAH190_S3_P0,10:00:00:00:C9:97:8F:78,146AE_AIR/62AH_MDA,N_P09
1120,L1-DCX-126AK-SW13_VS50,B12_15,Online,DQAH190_S3_P1,10:00:00:00:C9:97:8F:79,146AE_AIR/62AH_MDA,N_P10
1121,L1-DCX-126AK-SW13_VS50,B12_16,Online,DQAI032_S1_P1,21:00:00:24:FF:3E:93:D0,146AL_AIR/62AH_MDA,F_P03
1122,L1-DCX-126AK-SW13_VS50,B12_17,Online,DQAI032_S1_P2,21:00:00:24:FF:3E:93:D1,146AL_AIR/62AH_MDA,F_P04
1123,L1-DCX-126AK-SW13_VS50,B12_18,Online,DQAI032_S2_P1,21:00:00:24:FF:3E:93:6C,146AL_AIR/62AH_MDA,F_P05
1124,L1-DCX-126AK-SW13_VS50,B12_19,Online,DQAI032_S2_P2,21:00:00:24:FF:3E:93:6D,146AL_AIR/62AH_MDA,F_P06
1125,L1-DCX-126AK-SW13_VS50,B12_20,Online,DQAI032_S3_P1,21:00:00:24:FF:4F:97:CA,146AL_AIR/62AH_MDA,F_P07
1126,L1-DCX-126AK-SW13_VS50,B12_21,Online,DQAI032_S3_P2,21:00:00:24:FF:4F:97:CB,146AL_AIR/62AH_MDA,F_P08
1127,L1-DCX-126AK-SW13_VS50,B12_22,Online,DQAI032_S4_P1,21:00:00:24:FF:3E:8A:A6,146AL_AIR/62AH_MDA,F_P09
1128,L1-DCX-126AK-SW13_VS50,B12_23,Online,DQAI032_S4_P2,21:00:00:24:FF:3E:8A:A7,146AL_AIR/62AH_MDA,F_P10
1129,L1-DCX-126AK-SW13_VS50,B12_24,Open, ,, , 
1130,L1-DCX-126AK-SW13_VS50,B12_25,Open, ,, , 
1131,L1-DCX-126AK-SW13_VS50,B12_26,Open, ,, , 
1132,L1-DCX-126AK-SW13_VS50,B12_27,Open, ,, , 
1133,L1-DCX-126AK-SW13_VS50,B12_28,Open, ,, , 
1134,L1-DCX-126AK-SW13_VS50,B12_29,Open, ,, , 
1135,L1-DCX-126AK-SW13_VS50,B12_30,Open, ,, , 
1136,L1-DCX-126AK-SW13_VS50,B12_31,Open, ,, , 
1137,L1-DCX-126AK-SW13_VS50,B12_32,Open, ,, , 
1138,L1-DCX-126AK-SW13_VS50,B12_33,Open, ,, , 
1139,L1-DCX-126AK-SW13_VS50,B12_34,Open, ,, , 
1140,L1-DCX-126AK-SW13_VS50,B12_35,Open, ,, , 
1141,L1-DCX-126AK-SW13_VS50,B12_36,Open, ,, , 
1142,L1-DCX-126AK-SW13_VS50,B12_37,Open, ,, , 
1143,L1-DCX-126AK-SW13_VS50,B12_38,Open, ,, , 
1144,L1-DCX-126AK-SW13_VS50,B12_39,Open, ,, , 
1145,L1-DCX-126AK-SW13_VS50,B12_40,Open, ,, , 
1146,L1-DCX-126AK-SW13_VS50,B12_41,Open, ,, , 
1147,L1-DCX-126AK-SW13_VS50,B12_42,Open, ,, , 
